Trial,FairProb,BiasedProb
1152,0.52691,0.73264
1153,0.52732,0.73287
1154,0.52686,0.73310
1155,0.52641,0.73247
1156,0.52682,0.73270
1157,0.52723,0.73293
1158,0.52677,0.73316
1159,0.52718,0.73339
1160,0.52759,0.73276
1161,0.52713,0.73299
1162,0.52754,0.73322
1163,0.52794,0.73345
1164,0.52749,0.73368
1165,0.52704,0.73305
1166,0.52659,0.73328
1167,0.52614,0.73350
1168,0.52654,0.73373
1169,0.52609,0.73396
1170,0.52650,0.73419
1171,0.52605,0.73442
1172,0.52645,0.73464
1173,0.52600,0.73402
1174,0.52555,0.73424
1175,0.52596,0.73362
1176,0.52636,0.73384
1177,0.52591,0.73407
1178,0.52632,0.73430
1179,0.52587,0.73367
1180,0.52627,0.73390
1181,0.52667,0.73412
1182,0.52707,0.73435
1183,0.52663,0.73373
1184,0.52703,0.73395
1185,0.52658,0.73418
1186,0.52698,0.73356
1187,0.52738,0.73294
1188,0.52694,0.73316
1189,0.52649,0.73339
1190,0.52605,0.73361
1191,0.52645,0.73300
1192,0.52601,0.73238
1193,0.52640,0.73261
1194,0.52680,0.73199
1195,0.52636,0.73138
1196,0.52592,0.73161
1197,0.52548,0.73183
1198,0.52504,0.73205
1199,0.52544,0.73228
1200,0.52583,0.73250
1201,0.52540,0.73272
1202,0.52579,0.73211
1203,0.52535,0.73234
1204,0.52492,0.73173
1205,0.52448,0.73195
1206,0.52405,0.73217
1207,0.52444,0.73239
1208,0.52483,0.73262
1209,0.52440,0.73201
1210,0.52479,0.73140
1211,0.52519,0.73163
1212,0.52558,0.73185
1213,0.52514,0.73207
1214,0.52554,0.73229
1215,0.52510,0.73251
1216,0.52549,0.73191
1217,0.52588,0.73213
1218,0.52627,0.73235
1219,0.52666,0.73257
1220,0.52623,0.73197
1221,0.52662,0.73219
1222,0.52700,0.73241
1223,0.52657,0.73262
1224,0.52614,0.73203
1225,0.52653,0.73143
1226,0.52692,0.73165
1227,0.52649,0.73187
1228,0.52606,0.73127
1229,0.52563,0.73149
1230,0.52602,0.73089
1231,0.52559,0.73111
1232,0.52597,0.73133
1233,0.52555,0.73155
1234,0.52593,0.73096
1235,0.52551,0.73036
1236,0.52508,0.72977
1237,0.52546,0.72918
1238,0.52585,0.72859
1239,0.52542,0.72801
1240,0.52500,0.72823
1241,0.52458,0.72844
1242,0.52496,0.72866
1243,0.52534,0.72888
1244,0.52492,0.72910
1245,0.52530,0.72932
1246,0.52568,0.72953
1247,0.52526,0.72975
1248,0.52564,0.72997
1249,0.52602,0.73018
1250,0.52560,0.73040
1251,0.52598,0.73062
1252,0.52556,0.73003
1253,0.52594,0.73025
1254,0.52552,0.72967
1255,0.52590,0.72908
1256,0.52548,0.72930
1257,0.52586,0.72951
1258,0.52623,0.72973
1259,0.52581,0.72915
1260,0.52540,0.72937
1261,0.52498,0.72958
1262,0.52456,0.72979
1263,0.52494,0.73001
1264,0.52532,0.73022
1265,0.52490,0.73043
1266,0.52449,0.73065
1267,0.52407,0.73007
1268,0.52445,0.73028
1269,0.52482,0.73050
1270,0.52441,0.73071
1271,0.52478,0.73092
1272,0.52516,0.73113
1273,0.52553,0.73134
1274,0.52512,0.73077
1275,0.52549,0.73020
1276,0.52508,0.72962
1277,0.52545,0.72905
1278,0.52582,0.72926
1279,0.52541,0.72869
1280,0.52578,0.72891
1281,0.52537,0.72912
1282,0.52574,0.72933
1283,0.52533,0.72954
1284,0.52492,0.72975
1285,0.52529,0.72996
1286,0.52488,0.73017
1287,0.52448,0.73038
1288,0.52484,0.73059
1289,0.52444,0.73080
1290,0.52481,0.73023
1291,0.52440,0.73044
1292,0.52477,0.73065
1293,0.52436,0.73086
1294,0.52396,0.73107
1295,0.52432,0.73127
1296,0.52392,0.73071
1297,0.52352,0.73015
1298,0.52311,0.73035
1299,0.52271,0.73056
1300,0.52308,0.73077
1301,0.52267,0.73098
1302,0.52227,0.73118
1303,0.52264,0.73062
1304,0.52301,0.73083
1305,0.52261,0.73103
1306,0.52221,0.73124
1307,0.52181,0.73145
1308,0.52141,0.73165
1309,0.52101,0.73186
1310,0.52137,0.73206
1311,0.52174,0.73227
1312,0.52210,0.73171
1313,0.52247,0.73191
1314,0.52207,0.73212
1315,0.52243,0.73156
1316,0.52280,0.73176
1317,0.52240,0.73197
1318,0.52276,0.73217
1319,0.52237,0.73161
1320,0.52197,0.73182
1321,0.52233,0.73202
1322,0.52269,0.73147
1323,0.52230,0.73091
1324,0.52190,0.73112
1325,0.52151,0.73132
1326,0.52112,0.73152
1327,0.52148,0.73173
1328,0.52184,0.73193
1329,0.52144,0.73138
1330,0.52105,0.73158
1331,0.52066,0.73103
1332,0.52102,0.73123
1333,0.52138,0.73143
1334,0.52099,0.73163
1335,0.52060,0.73184
1336,0.52096,0.73204
1337,0.52132,0.73224
1338,0.52167,0.73169
1339,0.52128,0.73189
1340,0.52090,0.73209
1341,0.52051,0.73229
1342,0.52086,0.73249
1343,0.52122,0.73269
1344,0.52083,0.73289
1345,0.52045,0.73234
1346,0.52006,0.73254
1347,0.51967,0.73274
1348,0.51929,0.73220
1349,0.51964,0.73239
1350,0.52000,0.73259
1351,0.52036,0.73279
1352,0.51997,0.73225
1353,0.52033,0.73245
1354,0.52068,0.73264
1355,0.52103,0.73284
1356,0.52065,0.73304
1357,0.52100,0.73324
1358,0.52135,0.73343
1359,0.52097,0.73363
1360,0.52132,0.73309
1361,0.52168,0.73255
1362,0.52129,0.73201
1363,0.52091,0.73221
1364,0.52053,0.73167
1365,0.52088,0.73187
1366,0.52050,0.73206
1367,0.52012,0.73226
1368,0.52047,0.73246
1369,0.52082,0.73192
1370,0.52117,0.73212
1371,0.52152,0.73231
1372,0.52187,0.73178
1373,0.52149,0.73125
1374,0.52111,0.73144
1375,0.52073,0.73164
1376,0.52108,0.73183
1377,0.52142,0.73203
1378,0.52177,0.73222
1379,0.52139,0.73169
1380,0.52101,0.73188
1381,0.52136,0.73135
1382,0.52098,0.73155
1383,0.52133,0.73102
1384,0.52095,0.73049
1385,0.52058,0.72996
1386,0.52020,0.73016
1387,0.52055,0.73035
1388,0.52017,0.72983
1389,0.51980,0.73002
1390,0.52014,0.73022
1391,0.52049,0.73041
1392,0.52011,0.73060
1393,0.51974,0.73080
1394,0.51937,0.73027
1395,0.51900,0.72975
1396,0.51934,0.72994
1397,0.51969,0.73014
1398,0.51931,0.73033
1399,0.51894,0.73052
1400,0.51857,0.73071
1401,0.51820,0.73019
1402,0.51854,0.72967
1403,0.51889,0.72986
1404,0.51923,0.73006
1405,0.51886,0.73025
1406,0.51920,0.73044
1407,0.51955,0.73063
1408,0.51918,0.73082
1409,0.51952,0.73031
1410,0.51986,0.73050
1411,0.52020,0.73069
1412,0.52054,0.73017
1413,0.52088,0.73036
1414,0.52122,0.73055
1415,0.52085,0.73074
1416,0.52048,0.73023
1417,0.52011,0.73042
1418,0.51975,0.73061
1419,0.52008,0.73080
1420,0.51972,0.73099
1421,0.51935,0.73047
1422,0.51969,0.72996
1423,0.51933,0.73015
1424,0.51896,0.73034
1425,0.51860,0.72982
1426,0.51893,0.73001
1427,0.51857,0.72950
1428,0.51891,0.72969
1429,0.51854,0.72988
1430,0.51888,0.72937
1431,0.51922,0.72956
1432,0.51955,0.72975
1433,0.51989,0.72994
1434,0.52022,0.73013
1435,0.52056,0.72962
1436,0.52089,0.72981
1437,0.52053,0.72999
1438,0.52086,0.72949
1439,0.52120,0.72967
1440,0.52153,0.72986
1441,0.52117,0.72935
1442,0.52080,0.72885
1443,0.52044,0.72904
1444,0.52008,0.72922
1445,0.51972,0.72941
1446,0.51936,0.72891
1447,0.51970,0.72909
1448,0.52003,0.72928
1449,0.51967,0.72878
1450,0.51931,0.72828
1451,0.51964,0.72846
1452,0.51928,0.72865
1453,0.51893,0.72884
1454,0.51926,0.72834
1455,0.51890,0.72784
1456,0.51854,0.72802
1457,0.51887,0.72752
1458,0.51920,0.72771
1459,0.51885,0.72790
1460,0.51849,0.72740
1461,0.51882,0.72758
1462,0.51847,0.72777
1463,0.51880,0.72796
1464,0.51844,0.72814
1465,0.51809,0.72833
1466,0.51774,0.72783
1467,0.51738,0.72802
1468,0.51703,0.72752
1469,0.51668,0.72771
1470,0.51701,0.72721
1471,0.51734,0.72740
1472,0.51698,0.72758
1473,0.51731,0.72709
1474,0.51764,0.72727
1475,0.51797,0.72746
1476,0.51762,0.72696
1477,0.51726,0.72715
1478,0.51759,0.72733
1479,0.51724,0.72752
1480,0.51757,0.72703
1481,0.51789,0.72721
1482,0.51822,0.72672
1483,0.51787,0.72623
1484,0.51819,0.72574
1485,0.51785,0.72525
1486,0.51750,0.72544
1487,0.51782,0.72495
1488,0.51747,0.72513
1489,0.51713,0.72532
1490,0.51745,0.72550
1491,0.51710,0.72569
1492,0.51676,0.72587
1493,0.51641,0.72605
1494,0.51606,0.72624
1495,0.51572,0.72642
1496,0.51537,0.72660
1497,0.51503,0.72612
1498,0.51469,0.72630
1499,0.51501,0.72648
1500,0.51533,0.72600
1501,0.51499,0.72552
1502,0.51465,0.72570
1503,0.51497,0.72588
1504,0.51529,0.72540
1505,0.51561,0.72492
1506,0.51594,0.72510
1507,0.51559,0.72528
1508,0.51592,0.72546
1509,0.51557,0.72565
1510,0.51523,0.72517
1511,0.51489,0.72535
1512,0.51455,0.72487
1513,0.51421,0.72439
1514,0.51453,0.72391
1515,0.51485,0.72409
1516,0.51517,0.72361
1517,0.51549,0.72380
1518,0.51515,0.72332
1519,0.51547,0.72284
1520,0.51513,0.72303
1521,0.51545,0.72321
1522,0.51577,0.72339
1523,0.51609,0.72357
1524,0.51575,0.72375
1525,0.51541,0.72328
1526,0.51573,0.72280
1527,0.51604,0.72299
1528,0.51571,0.72317
1529,0.51537,0.72335
1530,0.51503,0.72353
1531,0.51470,0.72371
1532,0.51501,0.72389
1533,0.51468,0.72342
1534,0.51499,0.72295
1535,0.51466,0.72313
1536,0.51497,0.72266
1537,0.51464,0.72284
1538,0.51495,0.72302
1539,0.51462,0.72255
1540,0.51494,0.72208
1541,0.51460,0.72161
1542,0.51427,0.72179
1543,0.51458,0.72197
1544,0.51490,0.72150
1545,0.51456,0.72168
1546,0.51423,0.72122
1547,0.51390,0.72140
1548,0.51357,0.72093
1549,0.51323,0.72111
1550,0.51290,0.72129
1551,0.51257,0.72147
1552,0.51224,0.72165
1553,0.51191,0.72183
1554,0.51158,0.72201
1555,0.51190,0.72219
1556,0.51221,0.72237
1557,0.51252,0.72254
1558,0.51220,0.72272
1559,0.51187,0.72290
1560,0.51218,0.72244
1561,0.51249,0.72261
1562,0.51216,0.72279
1563,0.51248,0.72233
1564,0.51279,0.72251
1565,0.51246,0.72268
1566,0.51213,0.72286
1567,0.51181,0.72304
1568,0.51212,0.72258
1569,0.51179,0.72275
1570,0.51210,0.72293
1571,0.51178,0.72311
1572,0.51145,0.72328
1573,0.51176,0.72346
1574,0.51144,0.72363
1575,0.51111,0.72317
1576,0.51079,0.72335
1577,0.51046,0.72289
1578,0.51077,0.72307
1579,0.51045,0.72324
1580,0.51013,0.72342
1581,0.50980,0.72296
1582,0.51011,0.72314
1583,0.51042,0.72331
1584,0.51073,0.72285
1585,0.51041,0.72303
1586,0.51009,0.72320
1587,0.50977,0.72338
1588,0.50945,0.72292
1589,0.50975,0.72310
1590,0.50943,0.72327
1591,0.50974,0.72344
1592,0.50942,0.72362
1593,0.50910,0.72379
1594,0.50941,0.72396
1595,0.50909,0.72414
1596,0.50877,0.72431
1597,0.50845,0.72386
1598,0.50814,0.72403
1599,0.50844,0.72358
1600,0.50813,0.72375
1601,0.50781,0.72392
1602,0.50749,0.72409
1603,0.50780,0.72364
1604,0.50810,0.72319
1605,0.50779,0.72336
1606,0.50809,0.72291
1607,0.50840,0.72246
1608,0.50808,0.72264
1609,0.50839,0.72281
1610,0.50870,0.72298
1611,0.50838,0.72315
1612,0.50806,0.72333
1613,0.50775,0.72350
1614,0.50743,0.72367
1615,0.50774,0.72322
1616,0.50804,0.72339
1617,0.50835,0.72356
1618,0.50803,0.72311
1619,0.50772,0.72329
1620,0.50802,0.72284
1621,0.50833,0.72301
1622,0.50863,0.72318
1623,0.50893,0.72335
1624,0.50924,0.72352
1625,0.50892,0.72369
1626,0.50923,0.72386
1627,0.50891,0.72403
1628,0.50860,0.72420
1629,0.50890,0.72437
1630,0.50920,0.72454
1631,0.50889,0.72471
1632,0.50919,0.72488
1633,0.50888,0.72443
1634,0.50918,0.72460
1635,0.50948,0.72477
1636,0.50978,0.72494
1637,0.50947,0.72511
1638,0.50916,0.72466
1639,0.50885,0.72483
1640,0.50854,0.72500
1641,0.50884,0.72517
1642,0.50853,0.72533
1643,0.50822,0.72550
1644,0.50852,0.72506
1645,0.50821,0.72462
1646,0.50851,0.72418
1647,0.50820,0.72374
1648,0.50850,0.72391
1649,0.50879,0.72347
1650,0.50909,0.72364
1651,0.50939,0.72380
1652,0.50969,0.72397
1653,0.50938,0.72414
1654,0.50967,0.72430
1655,0.50997,0.72447
1656,0.50966,0.72403
1657,0.50996,0.72420
1658,0.51025,0.72437
1659,0.50995,0.72453
1660,0.51024,0.72470
1661,0.51054,0.72426
1662,0.51083,0.72443
1663,0.51112,0.72459
1664,0.51082,0.72416
1665,0.51111,0.72432
1666,0.51080,0.72449
1667,0.51050,0.72466
1668,0.51079,0.72422
1669,0.51049,0.72439
1670,0.51078,0.72395
1671,0.51107,0.72412
1672,0.51136,0.72428
1673,0.51106,0.72445
1674,0.51135,0.72461
1675,0.51104,0.72478
1676,0.51134,0.72494
1677,0.51163,0.72451
1678,0.51132,0.72467
1679,0.51161,0.72484
1680,0.51131,0.72440
1681,0.51160,0.72457
1682,0.51189,0.72473
1683,0.51159,0.72490
1684,0.51188,0.72447
1685,0.51157,0.72404
1686,0.51186,0.72420
1687,0.51215,0.72436
1688,0.51244,0.72453
1689,0.51214,0.72410
1690,0.51183,0.72426
1691,0.51212,0.72442
1692,0.51182,0.72459
1693,0.51152,0.72475
1694,0.51122,0.72432
1695,0.51150,0.72389
1696,0.51120,0.72406
1697,0.51090,0.72363
1698,0.51119,0.72379
1699,0.51148,0.72337
1700,0.51176,0.72353
1701,0.51205,0.72310
1702,0.51234,0.72327
1703,0.51262,0.72343
1704,0.51291,0.72359
1705,0.51320,0.72375
1706,0.51290,0.72392
1707,0.51318,0.72408
1708,0.51288,0.72424
1709,0.51258,0.72440
1710,0.51287,0.72398
1711,0.51257,0.72414
1712,0.51227,0.72371
1713,0.51255,0.72329
1714,0.51225,0.72345
1715,0.51195,0.72303
1716,0.51224,0.72319
1717,0.51194,0.72335
1718,0.51222,0.72352
1719,0.51193,0.72368
1720,0.51163,0.72384
1721,0.51133,0.72400
1722,0.51103,0.72358
1723,0.51074,0.72316
1724,0.51044,0.72332
1725,0.51072,0.72348
1726,0.51101,0.72364
1727,0.51129,0.72380
1728,0.51157,0.72396
1729,0.51128,0.72412
1730,0.51156,0.72370
1731,0.51184,0.72386
1732,0.51155,0.72402
1733,0.51125,0.72360
1734,0.51153,0.72376
1735,0.51124,0.72334
1736,0.51094,0.72350
1737,0.51065,0.72366
1738,0.51036,0.72325
1739,0.51064,0.72340
1740,0.51034,0.72356
1741,0.51005,0.72372
1742,0.50976,0.72388
1743,0.50947,0.72404
1744,0.50917,0.72362
1745,0.50946,0.72378
1746,0.50974,0.72394
1747,0.50944,0.72410
1748,0.50973,0.72368
1749,0.51001,0.72384
1750,0.51029,0.72400
1751,0.50999,0.72416
1752,0.50970,0.72432
1753,0.50941,0.72447
1754,0.50969,0.72463
1755,0.50940,0.72479
1756,0.50911,0.72494
1757,0.50939,0.72453
1758,0.50910,0.72469
1759,0.50938,0.72484
1760,0.50909,0.72500
1761,0.50880,0.72516
1762,0.50851,0.72474
1763,0.50879,0.72490
1764,0.50907,0.72449
1765,0.50878,0.72408
1766,0.50906,0.72367
1767,0.50934,0.72326
1768,0.50905,0.72285
1769,0.50876,0.72244
1770,0.50847,0.72203
1771,0.50819,0.72219
1772,0.50790,0.72178
1773,0.50761,0.72138
1774,0.50733,0.72153
1775,0.50704,0.72169
1776,0.50732,0.72128
1777,0.50760,0.72088
1778,0.50787,0.72047
1779,0.50759,0.72063
1780,0.50787,0.72079
1781,0.50758,0.72094
1782,0.50730,0.72110
1783,0.50757,0.72126
1784,0.50729,0.72141
1785,0.50700,0.72157
1786,0.50728,0.72116
1787,0.50699,0.72132
1788,0.50727,0.72148
1789,0.50755,0.72163
1790,0.50726,0.72123
1791,0.50754,0.72138
1792,0.50725,0.72154
1793,0.50753,0.72170
1794,0.50725,0.72185
1795,0.50752,0.72201
1796,0.50724,0.72160
1797,0.50751,0.72176
1798,0.50723,0.72136
1799,0.50750,0.72151
1800,0.50778,0.72167
1801,0.50805,0.72182
1802,0.50777,0.72142
1803,0.50749,0.72102
1804,0.50776,0.72118
1805,0.50803,0.72078
1806,0.50831,0.72093
1807,0.50802,0.72108
1808,0.50830,0.72124
1809,0.50802,0.72139
1810,0.50829,0.72155
1811,0.50856,0.72115
1812,0.50883,0.72130
1813,0.50855,0.72146
1814,0.50882,0.72106
1815,0.50854,0.72066
1816,0.50826,0.72026
1817,0.50853,0.71987
1818,0.50880,0.71947
1819,0.50852,0.71963
1820,0.50879,0.71978
1821,0.50906,0.71993
1822,0.50878,0.72009
1823,0.50850,0.72024
1824,0.50877,0.72039
1825,0.50904,0.72055
1826,0.50876,0.72070
1827,0.50903,0.72085
1828,0.50930,0.72046
1829,0.50957,0.72061
1830,0.50984,0.72022
1831,0.51010,0.71983
1832,0.51037,0.71943
1833,0.51064,0.71959
1834,0.51091,0.71919
1835,0.51117,0.71880
1836,0.51144,0.71895
1837,0.51116,0.71911
1838,0.51088,0.71926
1839,0.51115,0.71941
1840,0.51087,0.71957
1841,0.51059,0.71917
1842,0.51031,0.71933
1843,0.51004,0.71948
1844,0.50976,0.71963
1845,0.50949,0.71978
1846,0.50975,0.71993
1847,0.51002,0.71955
1848,0.51028,0.71970
1849,0.51001,0.71985
1850,0.51027,0.72000
1851,0.51053,0.71961
1852,0.51026,0.71976
1853,0.50998,0.71991
1854,0.50971,0.72006
1855,0.50997,0.72022
1856,0.50970,0.71983
1857,0.50942,0.71998
1858,0.50969,0.72013
1859,0.50941,0.72028
1860,0.50914,0.72043
1861,0.50940,0.72058
1862,0.50913,0.72073
1863,0.50939,0.72088
1864,0.50966,0.72103
1865,0.50992,0.72118
1866,0.51018,0.72133
1867,0.51044,0.72148
1868,0.51017,0.72163
1869,0.50990,0.72178
1870,0.51016,0.72139
1871,0.50989,0.72100
1872,0.51015,0.72062
1873,0.51041,0.72077
1874,0.51067,0.72092
1875,0.51093,0.72107
1876,0.51066,0.72068
1877,0.51092,0.72083
1878,0.51118,0.72098
1879,0.51144,0.72060
1880,0.51117,0.72074
1881,0.51143,0.72089
1882,0.51169,0.72051
1883,0.51142,0.72066
1884,0.51168,0.72028
1885,0.51194,0.72042
1886,0.51166,0.72004
1887,0.51139,0.72019
1888,0.51112,0.72034
1889,0.51085,0.72049
1890,0.51058,0.72063
1891,0.51084,0.72078
1892,0.51057,0.72093
1893,0.51030,0.72108
1894,0.51003,0.72070
1895,0.51029,0.72084
1896,0.51055,0.72099
1897,0.51028,0.72114
1898,0.51054,0.72129
1899,0.51080,0.72091
1900,0.51053,0.72105
1901,0.51026,0.72120
1902,0.50999,0.72135
1903,0.51025,0.72149
1904,0.50998,0.72111
1905,0.51024,0.72126
1906,0.50997,0.72088
1907,0.51023,0.72103
1908,0.50996,0.72117
1909,0.51021,0.72132
1910,0.50995,0.72147
1911,0.50968,0.72161
1912,0.50994,0.72176
1913,0.50967,0.72190
1914,0.50940,0.72153
1915,0.50966,0.72115
1916,0.50939,0.72129
1917,0.50965,0.72144
1918,0.50938,0.72106
1919,0.50912,0.72121
1920,0.50885,0.72135
1921,0.50911,0.72150
1922,0.50884,0.72164
1923,0.50910,0.72179
1924,0.50936,0.72141
1925,0.50909,0.72156
1926,0.50935,0.72170
1927,0.50908,0.72185
1928,0.50934,0.72147
1929,0.50959,0.72162
1930,0.50933,0.72176
1931,0.50958,0.72139
1932,0.50983,0.72153
1933,0.51009,0.72168
1934,0.50982,0.72182
1935,0.50956,0.72145
1936,0.50981,0.72159
1937,0.50955,0.72173
1938,0.50929,0.72188
1939,0.50903,0.72202
1940,0.50928,0.72216
1941,0.50902,0.72231
1942,0.50875,0.72245
1943,0.50849,0.72259
1944,0.50874,0.72222
1945,0.50848,0.72185
1946,0.50874,0.72199
1947,0.50847,0.72214
1948,0.50873,0.72228
1949,0.50847,0.72191
1950,0.50821,0.72205
1951,0.50846,0.72219
1952,0.50871,0.72234
1953,0.50845,0.72197
1954,0.50870,0.72160
1955,0.50844,0.72174
1956,0.50818,0.72137
1957,0.50792,0.72151
1958,0.50766,0.72114
1959,0.50740,0.72129
1960,0.50765,0.72092
1961,0.50790,0.72106
1962,0.50815,0.72120
1963,0.50790,0.72134
1964,0.50764,0.72098
1965,0.50738,0.72112
1966,0.50712,0.72126
1967,0.50737,0.72140
1968,0.50762,0.72154
1969,0.50736,0.72118
1970,0.50711,0.72132
1971,0.50685,0.72095
1972,0.50710,0.72110
1973,0.50684,0.72124
1974,0.50709,0.72087
1975,0.50684,0.72101
1976,0.50658,0.72115
1977,0.50632,0.72129
1978,0.50657,0.72144
1979,0.50682,0.72107
1980,0.50707,0.72121
1981,0.50732,0.72135
1982,0.50757,0.72149
1983,0.50782,0.72163
1984,0.50756,0.72127
1985,0.50730,0.72141
1986,0.50705,0.72155
1987,0.50730,0.72169
1988,0.50755,0.72183
1989,0.50779,0.72147
1990,0.50804,0.72161
1991,0.50829,0.72125
1992,0.50803,0.72139
1993,0.50778,0.72153
1994,0.50802,0.72166
1995,0.50827,0.72130
1996,0.50802,0.72144
1997,0.50826,0.72108
1998,0.50801,0.72122
1999,0.50825,0.72136
2000,0.50850,0.72150
2001,0.50875,0.72164
2002,0.50849,0.72178
2003,0.50824,0.72142
2004,0.50798,0.72106
2005,0.50823,0.72120
2006,0.50847,0.72134
2007,0.50872,0.72147
2008,0.50896,0.72112
2009,0.50921,0.72125
2010,0.50896,0.72090
2011,0.50870,0.72103
2012,0.50895,0.72068
2013,0.50919,0.72081
2014,0.50943,0.72095
2015,0.50918,0.72109
2016,0.50893,0.72123
2017,0.50868,0.72087
2018,0.50842,0.72101
2019,0.50867,0.72065
2020,0.50891,0.72030
2021,0.50866,0.71994
2022,0.50841,0.72008
2023,0.50816,0.72022
2024,0.50840,0.71986
2025,0.50864,0.72000
2026,0.50888,0.71964
2027,0.50863,0.71978
2028,0.50838,0.71943
2029,0.50862,0.71907
2030,0.50837,0.71872
2031,0.50862,0.71837
2032,0.50837,0.71801
2033,0.50812,0.71815
2034,0.50787,0.71829
2035,0.50811,0.71843
2036,0.50835,0.71857
2037,0.50810,0.71870
2038,0.50834,0.71835
2039,0.50858,0.71849
2040,0.50833,0.71863
2041,0.50857,0.71828
2042,0.50833,0.71792
2043,0.50857,0.71806
2044,0.50881,0.71820
2045,0.50905,0.71834
2046,0.50929,0.71848
2047,0.50953,0.71812
2048,0.50977,0.71826
2049,0.51000,0.71791
2050,0.50976,0.71756
2051,0.50951,0.71770
2052,0.50975,0.71784
2053,0.50950,0.71797
2054,0.50974,0.71811
2055,0.50949,0.71825
2056,0.50973,0.71839
2057,0.50997,0.71852
2058,0.50972,0.71866
2059,0.50947,0.71880
2060,0.50922,0.71893
2061,0.50898,0.71858
2062,0.50873,0.71872
2063,0.50897,0.71837
2064,0.50872,0.71802
2065,0.50847,0.71816
2066,0.50871,0.71781
2067,0.50847,0.71795
2068,0.50822,0.71809
2069,0.50797,0.71774
2070,0.50821,0.71787
2071,0.50845,0.71753
2072,0.50869,0.71766
2073,0.50844,0.71732
2074,0.50820,0.71745
2075,0.50795,0.71759
2076,0.50819,0.71773
2077,0.50794,0.71738
2078,0.50818,0.71752
2079,0.50842,0.71765
2080,0.50865,0.71779
2081,0.50889,0.71792
2082,0.50865,0.71806
2083,0.50840,0.71819
2084,0.50864,0.71785
2085,0.50887,0.71799
2086,0.50911,0.71812
2087,0.50934,0.71826
2088,0.50910,0.71839
2089,0.50933,0.71805
2090,0.50909,0.71818
2091,0.50885,0.71832
2092,0.50908,0.71845
2093,0.50932,0.71859
2094,0.50907,0.71872
2095,0.50931,0.71885
